cod,peso,n,aioe,pct_mesmo_grupo,pct_outro_grupo,pct_desocupado,pct_fora_da_forca,pct_informalizou,periodo,nome,grande_grupo,nome_grande_grupo
3221,5685419.88219273,11868,-0.5137373,84.5009299060266,10.759354546331533,1.8073515104007405,2.9323640372411206,5.028223580848386,pre,Profissionais de nível médio de enfermagem,3,Técnicos e profissionais de nível médio
5164,710067.05628928,1389,-0.5372728999999999,66.38587626885366,22.070211284871082,5.151140981868179,6.3927714644070806,13.755740861600666,pre,Cuidadores de animais,5,"Serviços, vendedores do comércio e mercados"
5245,1646281.22839923,3464,-0.5374322500000001,87.53739375102546,7.248404655291354,2.458721775933444,2.7554798177497557,5.183543801560241,pre,Frentistas de posto de gasolina,5,"Serviços, vendedores do comércio e mercados"
7413,316502.18834277,632,-0.5509574500000001,69.2534353003178,27.44462425800921,1.1358061506557093,2.1661342910172796,1.960099608871951,pre,Instaladores e reparadores de linhas elétricas,7,"Operários, artesãos da construção e ofícios mecânicos"
7514,246623.18639756,763,-0.5559894,40.604111290177414,38.25497849138438,3.7609186631763656,17.379991555261846,11.25730839192081,pre,"Trabalhadores da conservação de frutas, legumes e similares",7,"Operários, artesãos da construção e ofícios mecânicos"
5412,747520.93866626,1723,-0.5603311999999999,75.83625769812262,22.620379284279363,0.08964255348845708,1.4537204641095647,2.6049345746585093,pre,Policiais,5,"Serviços, vendedores do comércio e mercados"
3240,97909.46399064,184,-0.56795015,51.21917821350544,30.800686287656642,8.47425229124625,9.505883207591669,10.941426565976938,pre,Técnicos e assistentes veterinários,3,Técnicos e profissionais de nível médio
9611,1292706.55976952,3079,-0.5683742500000001,86.36526410534084,8.511364657025517,1.7710946972079828,3.352276540425661,8.523740033140017,pre,Coletores de lixo e material reciclável,9,Ocupações elementares
8212,466371.53839992,814,-0.56928044,40.08914077551866,52.153936406878145,3.4483689618536046,4.308553855749597,6.628661334319628,pre,Montadores de equipamentos elétricos e eletrônicos,8,Operadores de instalações e máquinas e montadores
4321,4490414.93587934,8075,-0.5738983333333333,61.681779109386504,32.55124032730431,3.48418933547285,2.2827912278363223,3.771252959721374,pre,Trabalhadores de controle de abastecimento e estoques,4,Apoio administrativo
7222,353653.41538386,573,-0.583198,71.4874863632754,24.045830087321374,0.9914550593407204,3.4752284900625083,4.754460586672542,pre,Ferramenteiros e afins,7,"Operários, artesãos da construção e ofícios mecânicos"
5151,121117.16337292,236,-0.5854128,45.39641776995757,48.85777874983451,1.9355576120670137,3.8102458681408984,4.27300706206457,pre,"Supervisores de manutenção e limpeza de edifícios em escritórios, hotéis e estabelecimentos",5,"Serviços, vendedores do comércio e mercados"
5152,90199.97741331,190,-0.5854128,55.915835945568894,32.33222819992046,2.7539009626603215,8.998034891850313,8.831618109005117,pre,Governantas e mordomos domésticos,5,"Serviços, vendedores do comércio e mercados"
7515,111606.09544876,210,-0.6002406499999999,46.69684580160808,49.315574025848335,1.4154234691381282,2.572156703405452,0.8634961442954797,pre,Trabalhadores da degustação e classificação de alimentos e bebidas,7,"Operários, artesãos da construção e ofícios mecânicos"
5120,8271890.82746275,19353,-0.6031165999999999,68.1011061465157,20.55686385296053,3.3637670309733303,7.978262969550428,9.971435223879325,pre,Cozinheiros,5,"Serviços, vendedores do comércio e mercados"
8343,378702.78699811,711,-0.6038050800000001,75.08492935344636,21.256418140941985,1.3208330266949662,2.3378194789166895,4.663347614676887,pre,"Operadores de guindastes, gruas, aparatos de elevação e afins",8,Operadores de instalações e máquinas e montadores
5329,288526.19422117,598,-0.607479575,45.90097074847755,47.61802623981772,2.3250753584538644,4.15592765325087,2.7909385669592113,pre,Trabalhadores de cuidados pessoais nos serviços de saúde não classificados anteriormente,5,"Serviços, vendedores do comércio e mercados"
5132,1143930.06948655,2519,-0.6159883,74.62675293527802,11.047099724532492,5.105273762632237,9.220873577557255,16.624332731106524,pre,atendentes de bar,5,"Serviços, vendedores do comércio e mercados"
7422,1277193.85973964,2484,-0.6197831857142857,50.111599047608955,42.384506853069475,4.136368734684545,3.367525364637023,8.069596794836352,pre,Instaladores e reparadores em tecnologias da informação e comunicações,7,"Operários, artesãos da construção e ofícios mecânicos"
8344,1338863.76861723,2273,-0.62603275,74.46329856728352,21.349963906206646,2.049432873518212,2.1373046529916357,2.0754870001819246,pre,Operadores de empilhadeiras,8,Operadores de instalações e máquinas e montadores
8322,10106845.37378165,20894,-0.6330631600000001,78.64600894943553,14.326399073684653,3.2769651976658043,3.750626779214019,14.019062384690002,pre,"Condutores de automóveis, taxis e caminhonetes",8,Operadores de instalações e máquinas e montadores
9411,647350.25216146,1401,-0.6532827,43.380050525139936,45.83429737929868,5.068405978869766,5.717246116691611,11.27607605833141,pre,Preparadores de comidas rápidas,9,Ocupações elementares
8311,49193.53498767,96,-0.6536364000000001,77.00683468404269,22.272829008607182,0.7203363073501277,0.0,0.0,pre,Maquinistas de locomotivas,8,Operadores de instalações e máquinas e montadores
7513,458525.27331338,1571,-0.65851275,56.71185948176858,31.396842030952634,1.8433612756438609,10.047937211634931,8.359357307508432,pre,Trabalhadores da pasteurização do leite e fabricação de laticínios e afins,7,"Operários, artesãos da construção e ofícios mecânicos"
7532,285492.28419709,591,-0.6846808333333334,41.3545277902514,46.686990507430146,1.8380779701126864,10.120403732205768,8.19660567890228,pre,Trabalhadores qualificados da preparação da confecção de roupas,7,"Operários, artesãos da construção e ofícios mecânicos"
3258,110347.50061484,222,-0.6863446,70.50979173199721,26.91076393074342,2.254749602572329,0.32469473468703086,6.6145404913228285,pre,Ajudantes de ambulâncias,3,Técnicos e profissionais de nível médio
5321,373493.82146828,729,-0.7002931,44.109125190452595,45.73909358181751,3.138107229768995,7.01367399796091,7.001724748167422,pre,Trabalhadores de cuidados pessoais em instituições,5,"Serviços, vendedores do comércio e mercados"
7322,446493.92507412,768,-0.7093881,62.157080144900156,32.2791850115358,3.4145877132557443,2.149147130308296,9.019631517946928,pre,Impressores,7,"Operários, artesãos da construção e ofícios mecânicos"
7544,190852.88752925,451,-0.7217393333333333,59.93197739820669,34.924482225498345,2.7169777215807245,2.4265626547142443,9.707747966827302,pre,Fumigadores e outros controladores de pragas e ervas daninhas,7,"Operários, artesãos da construção e ofícios mecânicos"
5413,530810.82089044,1144,-0.72298215,91.63426673807666,6.851095131443126,0.8042844654069151,0.7103536650732868,2.1961783066713294,pre,Guardiões de presídios,5,"Serviços, vendedores do comércio e mercados"
8160,1434796.876156,4496,-0.7393212,48.115144558806264,39.12765968905104,2.5529649516856234,10.204230800457074,3.7792834570172347,pre,Operadores de máquinas para elaborar alimentos e produtos afins,8,Operadores de instalações e máquinas e montadores
2651,166233.53943682,290,-0.7492891,53.70991852256319,32.83526611613685,4.954429693922625,8.500385667377332,16.967930414353464,pre,Artistas plásticos,2,Profissionais das ciências e intelectuais
7412,1843588.53533302,3754,-0.7606392,70.49431823515727,22.75692642901653,2.9600888173379114,3.788666518488289,8.061133884365868,pre,Mecânicos e ajustadores eletricistas,7,"Operários, artesãos da construção e ofícios mecânicos"
9334,3101091.89425048,6388,-0.7892948,60.66980419497714,30.941384514375294,4.7303580344945715,3.6584532561529985,5.444950535185819,pre,Repositores de prateleiras,9,Ocupações elementares
7221,58986.03893755,136,-0.8046677,69.57039500677016,26.939155989233825,0.0,3.4904490039960225,8.44340432254661,pre,Ferreiros e forjadores,7,"Operários, artesãos da construção e ofícios mecânicos"
7316,70706.11988432,156,-0.80504065,56.01313919298397,31.027290625909792,3.2609095882203656,9.698660592885874,8.841373090571569,pre,"Redatores de cartazes, pintores decorativos e gravadores",7,"Operários, artesãos da construção e ofícios mecânicos"
8219,789985.10505671,1529,-0.8305441,55.856501559615054,37.88487051050626,2.5303149480106812,3.728312981868003,7.869345047080809,pre,Montadores não classificados anteriormente,8,Operadores de instalações e máquinas e montadores
5131,2674466.76597425,5285,-0.83756045,69.40484931636013,15.34693322816078,8.5453483778274,6.702869077651687,7.850352641770373,pre,Garçons,5,"Serviços, vendedores do comércio e mercados"
9623,136099.59614521,279,-0.8478883500000001,72.29816040260019,24.147824349305605,1.35517154504148,2.198843703052727,3.4531136105457185,pre,Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores,9,Ocupações elementares
8154,274298.6589261,522,-0.8609312,66.5270441646207,28.55262279312208,1.7553793962546766,3.164953646002537,7.316299886186996,pre,"Operadores de máquinas de branqueamento, tingimento e limpeza de tecidos",8,Operadores de instalações e máquinas e montadores
